id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7831,15775662.0,Zikoranachidimma,584.0,Germany,Female,44.0,5.0,138476.41,2.0,1.0,1.0,142903.44,0.0
7832,15717286.0,Chuang,775.0,Spain,Male,29.0,1.0,0.0,1.0,1.0,1.0,89935.73,0.0
7833,15609637.0,Eluemuno,617.0,Germany,Female,52.0,2.0,114446.84,1.0,1.0,1.0,79919.13,1.0
7834,15636658.0,Onwuamaeze,667.0,Spain,Female,47.0,2.0,106660.72,1.0,1.0,0.0,146660.72,1.0
7835,15645772.0,Baresi,652.0,France,Male,32.0,2.0,0.0,2.0,0.0,1.0,81692.84,0.0
7836,15683656.0,Nwankwo,640.0,France,Male,39.0,5.0,0.0,2.0,1.0,1.0,161579.85,0.0
7837,15662494.0,Chienezie,726.0,Spain,Male,28.0,4.0,0.0,1.0,1.0,1.0,104889.2,0.0
7838,15651369.0,Hargreaves,659.0,France,Female,33.0,7.0,0.0,2.0,0.0,0.0,149614.81,0.0
7839,15723484.0,Milne,597.0,Germany,Female,42.0,9.0,102773.15,1.0,0.0,1.0,108469.2,0.0
7840,15607877.0,Toscani,704.0,France,Female,39.0,7.0,0.0,2.0,1.0,0.0,170829.87,0.0
7841,15593601.0,Shubin,691.0,France,Male,33.0,9.0,97459.06,1.0,0.0,1.0,81452.29,0.0
7842,15738785.0,Hsia,635.0,France,Male,33.0,4.0,95167.55,1.0,0.0,1.0,105570.9,0.0
7843,15632665.0,Pagnotto,760.0,France,Female,39.0,1.0,121702.73,1.0,1.0,0.0,65601.01,0.0
7844,15649858.0,Nwachinemelu,850.0,France,Female,37.0,4.0,0.0,1.0,0.0,0.0,93336.3,1.0
7845,15583736.0,Chidimma,711.0,Germany,Male,30.0,3.0,105435.74,1.0,1.0,1.0,85901.09,0.0
7846,15679148.0,Nwachukwu,651.0,Spain,Male,37.0,7.0,0.0,2.0,1.0,0.0,48778.46,0.0
7847,15644796.0,Hsia,554.0,Germany,Female,34.0,2.0,160858.13,2.0,0.0,0.0,177784.68,0.0
7848,15762045.0,Hsing,733.0,Germany,Female,42.0,5.0,113590.43,1.0,1.0,0.0,60972.84,1.0
7849,15589924.0,Lo Duca,661.0,Spain,Female,28.0,9.0,0.0,2.0,1.0,1.0,131736.23,0.0
7850,15806926.0,Onyemauchechi,572.0,Germany,Female,30.0,8.0,103362.14,1.0,1.0,0.0,100187.43,1.0
7851,15761477.0,Uspensky,622.0,Germany,Male,35.0,4.0,135923.8,2.0,0.0,1.0,9983.88,0.0
7852,15727384.0,Liao,607.0,France,Female,33.0,7.0,0.0,1.0,1.0,0.0,118029.09,0.0
7853,15587584.0,Onyemere,807.0,France,Female,29.0,10.0,171646.76,1.0,0.0,0.0,85901.09,0.0
7854,15632859.0,Bazarova,535.0,France,Female,37.0,7.0,0.0,2.0,1.0,1.0,82970.14,0.0
7855,15688865.0,Chien,659.0,Germany,Female,43.0,10.0,102773.15,1.0,1.0,0.0,51959.82,1.0
7856,15759966.0,Ozerova,633.0,Spain,Male,32.0,2.0,0.0,2.0,1.0,0.0,131389.39,0.0
7857,15761241.0,Chukwukadibia,535.0,France,Male,43.0,2.0,0.0,2.0,1.0,1.0,126728.27,0.0
7858,15643908.0,Chiang,692.0,France,Female,39.0,9.0,0.0,2.0,1.0,0.0,73562.05,0.0
7859,15703793.0,Frolov,661.0,Spain,Female,33.0,7.0,0.0,2.0,0.0,0.0,164081.42,0.0
7860,15635143.0,Krawczyk,503.0,Spain,Male,30.0,7.0,0.0,2.0,1.0,0.0,160523.33,0.0
7861,15782364.0,Ch'ang,558.0,France,Female,38.0,1.0,122265.18,1.0,1.0,1.0,178373.43,0.0
7862,15676526.0,Sagese,576.0,Spain,Female,43.0,5.0,0.0,1.0,1.0,0.0,121542.33,1.0
7863,15586039.0,Yermakova,610.0,France,Female,38.0,6.0,0.0,2.0,1.0,0.0,49865.04,0.0
7864,15809847.0,Nwabugwu,584.0,France,Female,34.0,7.0,0.0,2.0,1.0,1.0,168035.62,0.0
7865,15653776.0,Chukwubuikem,683.0,Germany,Female,46.0,10.0,127523.28,1.0,1.0,0.0,94498.82,1.0
7866,15664001.0,Folliero,543.0,Germany,Female,36.0,4.0,92612.51,1.0,0.0,1.0,65618.01,1.0
7867,15736990.0,Lucciano,624.0,Germany,Male,31.0,2.0,154525.7,2.0,1.0,1.0,104240.77,0.0
7868,15603436.0,Nwabugwu,569.0,France,Male,32.0,8.0,0.0,2.0,0.0,0.0,66526.01,0.0
7869,15704340.0,Maclean,521.0,France,Male,38.0,9.0,0.0,2.0,0.0,1.0,81861.1,0.0
7870,15607884.0,Aksyonov,850.0,France,Male,45.0,2.0,0.0,2.0,1.0,1.0,191111.02,0.0
7871,15677146.0,Nucci,539.0,Spain,Male,29.0,2.0,0.0,2.0,1.0,1.0,147530.06,0.0
7872,15642530.0,Ch'en,525.0,Germany,Female,59.0,4.0,139986.66,1.0,0.0,0.0,153680.72,1.0
7873,15797733.0,Pisani,705.0,France,Male,38.0,5.0,0.0,2.0,1.0,0.0,121151.1,0.0
7874,15646521.0,Estrada,705.0,Spain,Male,29.0,1.0,0.0,2.0,0.0,0.0,179488.41,0.0
7875,15808930.0,Ch'iu,635.0,Spain,Female,62.0,5.0,0.0,1.0,1.0,1.0,54871.02,0.0
7876,15753847.0,Ch'ang,725.0,France,Female,39.0,6.0,0.0,2.0,1.0,0.0,171770.58,0.0
7877,15696812.0,Nepean,729.0,Spain,Male,33.0,5.0,0.0,2.0,1.0,1.0,156036.19,0.0
7878,15574878.0,Chukwujekwu,683.0,Spain,Female,32.0,6.0,167962.7,1.0,1.0,0.0,158053.4,0.0
7879,15807609.0,Martin,679.0,Germany,Female,48.0,2.0,148061.89,1.0,0.0,0.0,101834.58,1.0
7880,15646521.0,Fanucci,559.0,France,Male,52.0,7.0,125826.65,1.0,1.0,0.0,188782.3,1.0
7881,15729083.0,Ch'eng,729.0,Germany,Female,37.0,4.0,148826.32,1.0,1.0,0.0,49594.02,0.0
7882,15585067.0,Okwuoma,567.0,France,Male,36.0,2.0,0.0,2.0,0.0,1.0,63795.8,0.0
7883,15636658.0,Chukwufumnanya,850.0,Germany,Female,37.0,2.0,118098.62,2.0,1.0,1.0,38794.57,0.0
7884,15598046.0,Iadanza,615.0,Spain,Female,42.0,1.0,0.0,2.0,0.0,1.0,141180.66,0.0
7885,15742204.0,Hsueh,602.0,France,Female,36.0,2.0,0.0,2.0,1.0,1.0,166692.01,0.0
7886,15677052.0,Shih,803.0,France,Male,39.0,8.0,0.0,2.0,1.0,0.0,103560.98,0.0
7887,15582910.0,Ibeamaka,803.0,France,Male,56.0,1.0,0.0,1.0,0.0,1.0,130805.54,1.0
7888,15571917.0,Li Fonti,593.0,Spain,Male,32.0,5.0,0.0,2.0,1.0,1.0,173899.42,0.0
7889,15649738.0,Mamelu,727.0,Spain,Male,37.0,9.0,109052.04,1.0,1.0,1.0,109881.71,0.0
7890,15725795.0,Nucci,575.0,France,Male,46.0,1.0,0.0,1.0,1.0,0.0,160670.37,1.0
7891,15680804.0,Okwuadigbo,841.0,France,Female,35.0,1.0,0.0,2.0,1.0,1.0,132798.78,0.0
7892,15626491.0,Shao,629.0,France,Male,39.0,1.0,120822.86,1.0,1.0,1.0,130686.59,0.0
7893,15765345.0,Fiorentini,662.0,France,Male,43.0,8.0,0.0,2.0,0.0,0.0,73656.38,0.0
7894,15662091.0,Iloerika,714.0,France,Female,32.0,2.0,0.0,2.0,1.0,1.0,86044.98,0.0
7895,15777614.0,Pirozzi,605.0,Germany,Male,33.0,10.0,130575.26,1.0,1.0,0.0,175836.04,0.0
7896,15638487.0,T'ien,682.0,France,Female,37.0,3.0,0.0,1.0,1.0,1.0,141860.62,0.0
7897,15780805.0,Mazzanti,613.0,France,Female,39.0,3.0,111065.23,1.0,1.0,0.0,169386.81,0.0
7898,15717290.0,Ch'iu,586.0,France,Female,24.0,8.0,0.0,2.0,1.0,1.0,186489.95,0.0
7899,15602374.0,Chuang,717.0,France,Male,37.0,9.0,0.0,2.0,1.0,1.0,193995.37,0.0
7900,15776733.0,Hsiao,671.0,France,Male,31.0,6.0,0.0,2.0,1.0,0.0,93524.19,0.0
7901,15777743.0,Moore,553.0,France,Male,32.0,10.0,0.0,1.0,1.0,1.0,85890.75,0.0
7902,15692406.0,O'Sullivan,641.0,France,Male,33.0,9.0,120911.75,2.0,1.0,1.0,78439.73,0.0
7903,15623450.0,Yobachi,609.0,France,Male,44.0,8.0,0.0,2.0,1.0,0.0,177614.17,0.0
7904,15794413.0,Tsou,594.0,France,Female,36.0,2.0,0.0,2.0,0.0,1.0,82351.06,0.0
7905,15810457.0,T'ien,710.0,France,Male,31.0,8.0,0.0,2.0,1.0,0.0,111324.41,0.0
7906,15732265.0,Hao,593.0,Spain,Male,49.0,2.0,103210.27,1.0,1.0,0.0,92647.95,0.0
7907,15631512.0,Sagese,544.0,France,Female,56.0,9.0,0.0,1.0,1.0,1.0,177519.39,1.0
7908,15615016.0,Kaur,569.0,France,Female,34.0,2.0,0.0,2.0,0.0,0.0,126997.53,0.0
7909,15750181.0,Tuan,521.0,France,Female,45.0,3.0,0.0,2.0,0.0,0.0,82868.33,0.0
7910,15699772.0,Hovell,593.0,Germany,Male,35.0,3.0,103564.83,2.0,1.0,0.0,170528.63,0.0
7911,15659475.0,Ruggiero,646.0,France,Male,44.0,3.0,0.0,2.0,1.0,0.0,131625.14,0.0
7912,15613014.0,Ogg,697.0,Spain,Male,43.0,10.0,0.0,2.0,0.0,0.0,54132.93,0.0
7913,15716155.0,Hirst,629.0,Spain,Male,34.0,6.0,137523.02,1.0,0.0,1.0,134497.28,0.0
7914,15702380.0,Hsiung,579.0,France,Male,42.0,4.0,0.0,1.0,1.0,0.0,159638.79,1.0
7915,15757891.0,Ting,633.0,France,Female,23.0,3.0,0.0,1.0,1.0,1.0,55859.27,0.0
7916,15581286.0,O'Meara,721.0,France,Male,31.0,9.0,0.0,2.0,1.0,1.0,53328.7,0.0
7917,15682472.0,Uwakwe,692.0,France,Male,33.0,7.0,0.0,2.0,1.0,0.0,645.61,0.0
7918,15750867.0,Cattaneo,587.0,Germany,Female,29.0,6.0,133200.09,2.0,1.0,1.0,146516.86,0.0
7919,15756475.0,Maclean,749.0,France,Male,35.0,9.0,0.0,2.0,0.0,1.0,129984.2,0.0
7920,15741094.0,Chidiebere,778.0,France,Male,36.0,4.0,0.0,1.0,0.0,1.0,93769.89,0.0
7921,15809248.0,Genovese,782.0,France,Male,41.0,6.0,0.0,2.0,1.0,1.0,145562.4,0.0
7922,15596797.0,Zito,661.0,Spain,Male,34.0,7.0,0.0,2.0,1.0,0.0,92357.21,0.0
7923,15650751.0,Narelle,527.0,Germany,Male,33.0,9.0,103023.26,1.0,1.0,1.0,117563.15,1.0
7924,15802585.0,Bazarova,710.0,Spain,Male,40.0,9.0,107714.72,2.0,1.0,0.0,120108.56,0.0
7925,15674541.0,Dyer,545.0,Spain,Female,32.0,9.0,0.0,1.0,0.0,1.0,171463.83,0.0
7926,15615444.0,Okwudiliolisa,571.0,Spain,Male,33.0,4.0,137936.94,1.0,1.0,1.0,181490.42,0.0
7927,15714689.0,Tien,813.0,France,Female,28.0,1.0,161651.37,1.0,1.0,1.0,82870.75,0.0
7928,15720203.0,P'eng,583.0,France,Female,51.0,2.0,0.0,2.0,1.0,0.0,59905.29,0.0
7929,15728605.0,Whitehead,730.0,France,Male,34.0,0.0,0.0,2.0,1.0,1.0,50759.8,0.0
7930,15646566.0,McFarland,822.0,Germany,Male,34.0,3.0,90594.55,2.0,1.0,1.0,59601.15,0.0
7931,15663885.0,Nnamdi,623.0,France,Female,35.0,3.0,0.0,2.0,0.0,0.0,153604.44,0.0
7932,15754713.0,H?,825.0,Spain,Female,36.0,0.0,0.0,2.0,1.0,0.0,167026.83,0.0
7933,15709117.0,McEwan,662.0,France,Male,58.0,7.0,113880.27,1.0,1.0,0.0,155876.06,1.0
7934,15801924.0,Nwokezuike,759.0,Germany,Male,28.0,6.0,132527.9,1.0,0.0,0.0,172097.4,1.0
7935,15589329.0,T'ien,646.0,France,Male,57.0,8.0,0.0,1.0,1.0,1.0,158840.99,1.0
7936,15673747.0,Ch'eng,739.0,France,Male,36.0,8.0,0.0,2.0,1.0,0.0,123866.43,0.0
7937,15706764.0,Ch'eng,651.0,Germany,Male,39.0,2.0,113899.92,1.0,1.0,1.0,10062.8,1.0
7938,15643426.0,Yudin,586.0,France,Female,34.0,2.0,0.0,2.0,1.0,1.0,140941.47,0.0
7939,15571221.0,Hs?,573.0,France,Male,37.0,9.0,0.0,2.0,1.0,1.0,124052.97,0.0
7940,15641319.0,Hs?,731.0,France,Male,33.0,6.0,0.0,2.0,1.0,1.0,176692.87,0.0
7941,15643865.0,Genovese,710.0,France,Male,38.0,2.0,0.0,2.0,1.0,1.0,161519.76,0.0
7942,15651022.0,Hs?,645.0,Germany,Female,48.0,1.0,102870.93,1.0,0.0,0.0,123437.05,1.0
7943,15723250.0,Yobanna,640.0,France,Male,43.0,8.0,0.0,2.0,1.0,0.0,93524.19,0.0
7944,15700511.0,Iadanza,756.0,France,Male,54.0,8.0,140418.45,1.0,1.0,1.0,143614.01,0.0
7945,15600997.0,K?,742.0,France,Male,25.0,4.0,123894.39,1.0,1.0,1.0,77951.84,0.0
7946,15734526.0,Ch'ang,576.0,France,Male,29.0,8.0,0.0,2.0,0.0,1.0,147715.83,0.0
7947,15585892.0,H?,669.0,Germany,Female,55.0,5.0,96769.04,1.0,1.0,0.0,150685.52,1.0
7948,15587584.0,Smith,586.0,France,Male,35.0,8.0,0.0,1.0,1.0,0.0,82463.69,1.0
7949,15810786.0,Okechukwu,573.0,Spain,Male,37.0,8.0,0.0,1.0,1.0,1.0,116748.14,0.0
7950,15752731.0,Maclean,568.0,Spain,Male,49.0,2.0,0.0,1.0,1.0,0.0,177099.71,1.0
7951,15689425.0,Nwachukwu,738.0,Spain,Male,43.0,5.0,0.0,2.0,1.0,0.0,160129.99,0.0
7952,15723884.0,Biryukov,599.0,Spain,Male,35.0,1.0,148666.99,1.0,1.0,1.0,112771.95,0.0
7953,15586974.0,De Luca,744.0,Spain,Female,32.0,9.0,0.0,1.0,1.0,1.0,93524.19,1.0
7954,15809800.0,Chidiegwu,656.0,France,Male,44.0,6.0,0.0,2.0,1.0,0.0,152210.81,0.0
7955,15593973.0,Chiazagomekpere,727.0,Spain,Male,35.0,7.0,93590.47,1.0,0.0,0.0,73881.68,0.0
7956,15795895.0,White,671.0,Germany,Female,61.0,1.0,116932.53,1.0,1.0,1.0,126761.2,0.0
7957,15615126.0,Macleod,729.0,France,Male,32.0,4.0,0.0,2.0,1.0,0.0,131283.6,0.0
7958,15656319.0,Chia,725.0,France,Male,52.0,4.0,108465.65,1.0,1.0,1.0,52795.15,0.0
7959,15634591.0,Clements,673.0,France,Female,39.0,3.0,0.0,2.0,0.0,1.0,149536.15,0.0
7960,15657085.0,Onyemere,531.0,Germany,Male,35.0,4.0,141136.89,1.0,1.0,0.0,97939.3,0.0
7961,15672374.0,Ting,716.0,France,Male,29.0,4.0,107963.38,1.0,0.0,0.0,62487.97,0.0
7962,15654562.0,Hao,706.0,France,Male,44.0,6.0,178058.06,1.0,0.0,0.0,1710.89,1.0
7963,15789955.0,Yobanna,592.0,France,Female,34.0,5.0,0.0,2.0,1.0,1.0,166650.32,0.0
7964,15632967.0,Ugoji,565.0,Germany,Female,30.0,10.0,140197.18,2.0,0.0,0.0,142223.94,0.0
7965,15731751.0,Trevisani,649.0,France,Male,43.0,3.0,0.0,2.0,0.0,0.0,167984.72,0.0
7966,15575024.0,Chidiebele,712.0,France,Male,36.0,10.0,0.0,2.0,1.0,1.0,173498.45,0.0
7967,15650322.0,Doyne,615.0,France,Male,48.0,4.0,142688.57,1.0,1.0,1.0,157921.22,0.0
7968,15671172.0,Fiorentini,567.0,France,Male,33.0,7.0,0.0,2.0,1.0,0.0,115818.51,0.0
7969,15687844.0,Mazzanti,755.0,Spain,Male,44.0,6.0,0.0,1.0,1.0,1.0,126812.63,0.0
7970,15602554.0,Chien,598.0,France,Female,42.0,6.0,0.0,2.0,1.0,0.0,79734.23,0.0
7971,15773421.0,White,835.0,France,Male,41.0,1.0,0.0,1.0,1.0,1.0,175082.2,0.0
7972,15729954.0,Chia,754.0,France,Female,36.0,9.0,0.0,1.0,0.0,1.0,54448.41,0.0
7973,15772601.0,Mazzanti,667.0,Spain,Female,45.0,2.0,0.0,2.0,1.0,1.0,182738.0,0.0
7974,15577683.0,Iweobiegbunam,653.0,France,Female,36.0,8.0,0.0,2.0,1.0,1.0,131301.74,0.0
7975,15589805.0,Okeke,641.0,France,Male,35.0,4.0,0.0,2.0,0.0,1.0,161671.15,0.0
7976,15631813.0,Onyeorulu,850.0,Spain,Male,40.0,9.0,162318.61,1.0,0.0,1.0,180622.43,0.0
7977,15599081.0,Cawood,752.0,Spain,Female,38.0,7.0,0.0,2.0,1.0,0.0,72989.63,0.0
7978,15718247.0,Ch'en,581.0,France,Male,44.0,1.0,0.0,2.0,1.0,1.0,91624.11,0.0
7979,15773394.0,Hughes,731.0,Spain,Female,39.0,4.0,101043.63,1.0,0.0,1.0,134875.37,0.0
7980,15603880.0,Maclean,662.0,France,Female,42.0,4.0,125265.61,1.0,0.0,1.0,158918.02,0.0
7981,15694829.0,Ratten,613.0,France,Male,60.0,9.0,128140.17,1.0,1.0,1.0,148948.48,1.0
7982,15576517.0,Chiganu,730.0,France,Male,37.0,4.0,0.0,2.0,1.0,0.0,96670.2,0.0
7983,15722072.0,Galkina,632.0,France,Male,37.0,6.0,0.0,1.0,1.0,0.0,161076.92,0.0
7984,15793842.0,Pagnotto,594.0,France,Female,34.0,2.0,0.0,1.0,1.0,1.0,108764.69,0.0
7985,15749905.0,T'ien,498.0,Spain,Male,45.0,3.0,0.0,4.0,1.0,0.0,71179.31,1.0
7986,15707114.0,Lu,751.0,France,Male,37.0,6.0,0.0,2.0,1.0,0.0,110916.15,0.0
7987,15691875.0,Ch'ang,648.0,France,Female,25.0,1.0,0.0,2.0,1.0,1.0,159891.03,0.0
7988,15572707.0,Ts'ui,596.0,France,Male,27.0,7.0,0.0,1.0,0.0,1.0,172586.89,0.0
7989,15658435.0,Pirozzi,635.0,Spain,Male,36.0,2.0,146033.62,1.0,1.0,1.0,72979.84,0.0
7990,15682355.0,Hs?,710.0,France,Female,42.0,7.0,0.0,1.0,0.0,0.0,171716.81,1.0
7991,15769169.0,Chukwumaobim,538.0,France,Male,28.0,6.0,115076.06,1.0,1.0,0.0,86490.09,0.0
7992,15662063.0,Chinagorom,704.0,France,Female,31.0,6.0,0.0,2.0,1.0,0.0,182354.46,0.0
7993,15771728.0,T'ang,730.0,Spain,Female,42.0,9.0,102874.81,1.0,1.0,1.0,157891.86,0.0
7994,15605037.0,K'ung,687.0,France,Female,35.0,5.0,145222.99,2.0,1.0,0.0,64831.36,0.0
7995,15589431.0,Scott,687.0,France,Male,29.0,8.0,0.0,2.0,1.0,1.0,127587.22,0.0
7996,15809800.0,Dike,653.0,Germany,Female,34.0,2.0,126815.58,1.0,0.0,1.0,121151.1,0.0
7997,15625092.0,Chin,717.0,France,Female,38.0,5.0,0.0,2.0,1.0,0.0,27366.77,0.0
7998,15656613.0,Nwankwo,630.0,France,Female,41.0,3.0,0.0,1.0,1.0,1.0,71167.14,0.0
7999,15808930.0,Maclean,571.0,France,Female,34.0,6.0,0.0,2.0,1.0,1.0,59129.72,0.0
8000,15585367.0,Nwebube,763.0,Germany,Female,34.0,5.0,144875.71,1.0,1.0,1.0,160979.66,0.0
8001,15621815.0,Ndubueze,588.0,France,Male,39.0,4.0,0.0,1.0,1.0,1.0,127528.86,0.0
8002,15808960.0,Pirozzi,650.0,Spain,Male,27.0,1.0,0.0,2.0,1.0,0.0,85412.54,0.0
8003,15749489.0,Chiu,693.0,France,Female,40.0,3.0,0.0,2.0,1.0,1.0,143317.46,0.0
8004,15772996.0,Chu,619.0,Germany,Female,38.0,7.0,111099.79,2.0,1.0,0.0,52795.56,0.0
8005,15656840.0,Hsiung,635.0,Spain,Female,40.0,2.0,139914.17,1.0,0.0,0.0,100408.31,0.0
8006,15793049.0,Tien,678.0,Germany,Male,37.0,7.0,113599.74,1.0,0.0,1.0,84419.78,0.0
8007,15677052.0,Palerma,699.0,France,Male,37.0,6.0,0.0,2.0,1.0,0.0,153064.87,0.0
8008,15791268.0,Onwuamaeze,637.0,France,Male,37.0,8.0,0.0,2.0,0.0,1.0,179861.79,0.0
8009,15793856.0,Gresswell,685.0,France,Male,31.0,5.0,98400.61,1.0,1.0,0.0,136909.87,0.0
8010,15791279.0,P'an,721.0,France,Male,41.0,5.0,131890.06,1.0,1.0,0.0,93718.46,0.0
8011,15664793.0,Lombardi,621.0,Germany,Male,49.0,6.0,83348.89,1.0,0.0,0.0,94499.06,1.0
8012,15747174.0,Tsai,706.0,France,Female,51.0,7.0,0.0,1.0,1.0,0.0,161574.19,1.0
8013,15632851.0,T'ang,645.0,Spain,Male,28.0,4.0,0.0,2.0,1.0,0.0,147538.64,0.0
8014,15695301.0,Ewing,635.0,Germany,Male,23.0,8.0,136659.74,2.0,0.0,1.0,144290.97,0.0
8015,15702968.0,Pipes,714.0,France,Female,63.0,0.0,0.0,1.0,1.0,1.0,117023.08,1.0
8016,15708917.0,Ch'ien,653.0,Spain,Male,33.0,8.0,0.0,2.0,0.0,1.0,180962.32,0.0
8017,15651533.0,Ch'iu,543.0,Germany,Male,32.0,5.0,141786.78,2.0,1.0,0.0,97939.4,0.0
8018,15583680.0,Hs?,498.0,France,Male,36.0,9.0,0.0,1.0,1.0,1.0,183963.34,0.0
8019,15690169.0,Chiemenam,713.0,France,Female,31.0,7.0,0.0,1.0,1.0,1.0,176883.42,0.0
8020,15618391.0,Ndubueze,681.0,France,Male,34.0,8.0,0.0,1.0,1.0,1.0,87071.18,0.0
8021,15621353.0,Nnonso,684.0,France,Female,38.0,7.0,0.0,2.0,1.0,0.0,54448.41,0.0
8022,15753893.0,Pirozzi,644.0,Spain,Male,36.0,1.0,0.0,1.0,1.0,1.0,85787.31,1.0
8023,15768137.0,Ugorji,619.0,Spain,Female,36.0,7.0,0.0,2.0,1.0,1.0,121866.87,0.0
8024,15671930.0,K?,682.0,France,Male,46.0,8.0,107818.57,1.0,1.0,1.0,158613.19,0.0
8025,15775797.0,Chiawuotu,710.0,France,Female,31.0,1.0,0.0,1.0,1.0,0.0,161407.48,0.0
8026,15603082.0,Cawthorne,580.0,France,Female,37.0,9.0,75592.43,1.0,1.0,0.0,82526.92,0.0
8027,15752694.0,Maclean,850.0,France,Male,33.0,2.0,0.0,2.0,0.0,1.0,81298.09,0.0
8028,15626578.0,Iweobiegbunam,698.0,France,Female,38.0,6.0,0.0,2.0,1.0,1.0,131043.2,0.0
8029,15796787.0,Ngozichukwuka,699.0,France,Female,35.0,6.0,129968.67,1.0,0.0,1.0,141896.74,0.0
8030,15752956.0,K?,579.0,Spain,Male,26.0,4.0,144772.69,1.0,1.0,1.0,137651.6,0.0
8031,15695078.0,Ozerova,619.0,France,Male,37.0,1.0,0.0,2.0,1.0,0.0,187987.01,0.0
8032,15795747.0,T'ang,712.0,France,Female,38.0,1.0,0.0,2.0,1.0,0.0,136837.57,0.0
8033,15785869.0,Tseng,705.0,France,Male,35.0,9.0,0.0,2.0,1.0,0.0,115818.51,0.0
8034,15809124.0,Martin,757.0,Germany,Female,48.0,5.0,124439.54,2.0,1.0,0.0,174738.2,1.0
8035,15679453.0,Hsia,678.0,France,Male,36.0,2.0,0.0,2.0,1.0,0.0,86079.67,0.0
8036,15756680.0,Nucci,686.0,Spain,Female,41.0,8.0,0.0,2.0,0.0,1.0,138775.69,0.0
8037,15806447.0,Nwankwo,748.0,France,Male,34.0,3.0,145030.92,1.0,1.0,0.0,183572.39,0.0
8038,15779743.0,Iadanza,714.0,Spain,Female,31.0,3.0,152760.24,1.0,1.0,0.0,84699.56,0.0
8039,15570859.0,Okechukwu,721.0,Germany,Male,31.0,5.0,113923.81,2.0,1.0,0.0,124230.53,0.0
8040,15724876.0,Ugoji,744.0,Germany,Female,56.0,9.0,132739.8,1.0,1.0,0.0,163625.56,1.0
8041,15776985.0,Nnanna,724.0,Spain,Male,36.0,7.0,0.0,2.0,1.0,1.0,83058.14,0.0
8042,15604816.0,Ch'en,641.0,France,Female,54.0,1.0,0.0,1.0,1.0,0.0,56562.57,1.0
8043,15699523.0,Milne,645.0,France,Male,26.0,4.0,121151.05,1.0,1.0,1.0,159835.94,0.0
8044,15770548.0,Chinedum,632.0,Spain,Female,33.0,8.0,0.0,2.0,1.0,1.0,91947.74,0.0
8045,15776733.0,White,768.0,France,Female,28.0,6.0,0.0,1.0,0.0,1.0,179673.11,0.0
8046,15781689.0,Padovesi,549.0,France,Male,32.0,5.0,0.0,2.0,1.0,1.0,176925.69,0.0
8047,15687828.0,Palerma,652.0,Spain,Female,44.0,7.0,0.0,1.0,1.0,0.0,84940.4,0.0
8048,15576526.0,De Bernales,706.0,Spain,Male,45.0,9.0,0.0,2.0,1.0,0.0,172363.41,0.0
8049,15781586.0,Iadanza,652.0,France,Female,37.0,6.0,0.0,2.0,1.0,1.0,1795.93,0.0
8050,15757434.0,Onyeoruru,683.0,France,Male,38.0,2.0,165947.99,1.0,1.0,1.0,152845.99,0.0
8051,15642093.0,H?,681.0,France,Female,40.0,3.0,0.0,2.0,1.0,0.0,180626.68,0.0
8052,15567855.0,Onuchukwu,636.0,Germany,Male,37.0,9.0,86055.17,2.0,1.0,1.0,161333.13,0.0
8053,15643865.0,Ch'eng,579.0,Germany,Female,31.0,8.0,131764.96,1.0,0.0,0.0,109988.09,0.0
8054,15612071.0,Mazzi,704.0,France,Female,33.0,9.0,0.0,2.0,1.0,1.0,149613.81,0.0
8055,15747345.0,Mazzanti,674.0,Spain,Female,30.0,8.0,0.0,2.0,1.0,0.0,141706.43,0.0
8056,15581893.0,Hs?eh,516.0,France,Female,36.0,9.0,66483.32,1.0,1.0,1.0,79775.19,0.0
8057,15602551.0,Tsao,652.0,Spain,Male,42.0,1.0,0.0,2.0,1.0,1.0,120790.02,0.0
8058,15723032.0,Lu,709.0,France,Male,37.0,4.0,0.0,1.0,1.0,1.0,113645.4,0.0
8059,15611409.0,Hs?,667.0,France,Male,36.0,3.0,0.0,2.0,1.0,1.0,173365.9,0.0
8060,15577064.0,Tien,775.0,Spain,Male,36.0,6.0,0.0,2.0,1.0,1.0,105720.09,0.0
8061,15737408.0,Udinesi,696.0,Germany,Male,46.0,2.0,118307.57,1.0,1.0,0.0,170518.83,1.0
8062,15652693.0,Lai,621.0,France,Male,34.0,2.0,0.0,2.0,0.0,0.0,158887.09,0.0
8063,15741403.0,Ch'ang,652.0,France,Female,56.0,9.0,0.0,1.0,1.0,0.0,153917.54,1.0
8064,15656592.0,Ts'ui,559.0,France,Female,31.0,5.0,138521.54,1.0,1.0,1.0,118313.45,0.0
8065,15744240.0,Chiazagomekpere,592.0,France,Male,29.0,10.0,0.0,2.0,1.0,0.0,66731.72,0.0
8066,15642725.0,Hsieh,678.0,Spain,Male,24.0,8.0,0.0,1.0,1.0,0.0,130883.8,0.0
8067,15635116.0,Genovese,685.0,France,Male,37.0,2.0,0.0,2.0,1.0,1.0,170821.43,0.0
8068,15685329.0,Teng,473.0,France,Male,25.0,1.0,126773.43,2.0,1.0,0.0,148527.56,0.0
8069,15706904.0,Tuan,587.0,France,Male,55.0,8.0,78939.15,1.0,1.0,0.0,127543.81,0.0
